Loci	ips
Atad4	4.52837
Atcay	4.84752
Atf7	4.85486
Atg10	4.75605
Atg2b	6.07501
Atg4c	5.50962
Atg9b	4.59595
Athl1	6.45187
Atn1	5.77009
Atoh1	5.079
Atp10a	3.74082
Atp10b	4.48265
Atp12a	4.74562
Atp13a4	3.41408
Atp13a5	2.52449
Atp1a2	3.9667
Atp1a3	4.53517
Atp1b4	2.55829
Atp2a1	5.42852
Atp2b2	4.00524
Atp2b3	4.84086
Atp2b4	4.4508
Atp5c1	5.68427
Atp6v0a4	3.7068
Atp6v0d2	2.90934
Atp6v1b1	3.98888
Atp6v1c2	4.2354
Atp6v1e1	5.87317
Atp6v1e2	4.80249
Atp6v1g2	4.66805
Atp7b	4.33917
Atp8a1	5.34917
Atp8a2	4.82344
Atp8b1	2.70109
Atp8b3	5.83016
Atp8b4	3.15185
Atrn	6.07973
Atrnl1	3.21838
Atxn1	4.40026
Atxn7	4.93656
Atxn7l1	4.73925
Auh	5.75439
Avp	4.79587
Avpr1a	4.14725
Avpr1b	4.15707
Avpr2	4.9565
Axin2	6.15523
Aym1	5.84354
Aytl1	4.53891
B230110C06Rik	4.0849
B230120H23Rik	4.54665
B230209C24Rik	4.14299
B230218L05Rik	2.82972
B230325K18Rik	4.12359
B230342M21Rik	3.68092
B3bp	5.87057
B3galt1	3.48033
B3galt2	2.10357
B3galt6	5.81966
B3gat1	4.24953
B3gat2	2.42074
B3gnt3	5.11525
B3gnt4	4.38734
B3gnt6	4.10143
B3gnt8	3.65648
B3gntl1	6.28978
B430119L13Rik	5.18091
B430211C08Rik	2.98703
B430306N03Rik	4.4376
B4galnt1	5.43846
B4galnt2	4.89431
B4galt2	5.91849
B4galt4	5.74403
B4galt5	3.99308
B4galt7	5.43026
B530045E10Rik	5.50838
B630019K06Rik	3.53127
B830017H08Rik	4.27571
B830045N13Rik	2.44238
B930037P14Rik	4.5364
B930095G15Rik	3.36312
BB220380	3.15482
BC002199	5.31203
BC003883	2.6622
BC004044	5.471
BC005764	5.48723
BC006779	5.05603
BC011426	6.04792
BC011487	5.63407
BC013481	5.35684
BC013672	3.32888
BC014805	4.29981
BC015286	2.7805
BC016201	5.13763
BC016495	4.51837
BC016548	3.14489
BC016579	2.70463
BC017158	5.89546
BC017643	5.87448
BC017647	6.6993
BC018465	4.78742
BC020535	3.92057
BC021608	4.80792
BC021785	3.7778
BC021891	3.49718
BC022687	5.29066
BC023179	4.37701
BC023814	6.97834
BC024561	5.72863
BC024997	5.13114
BC025076	5.92238
BC025546	5.33656
BC025575$BC025575	4.85422
BC025816	4.76509
BC026439	2.93176
BC026590	6.33949
BC026782	3.03175
BC027057	3.23432
BC027072	4.50978
BC027344	6.09561
BC029169	4.89312
BC029214	5.80778
BC030183	4.2134
BC030307	2.42071
BC030499$BC030499	3.15171
BC030500	3.91996
BC031353	5.46662
BC031441	5.71472
BC031901	3.52777
BC032204	4.12088
BC035537	4.9738
BC037703	5.28925
BC038167	3.76856
BC038479	4.68915
BC038925	5.69656
BC039632	3.64173
BC040758	3.49329
BC043301	4.54587
BC046404	5.86216
BC048507	4.20512
BC048546	3.89428
BC048562	3.7018
BC048599	2.89841
BC048671	2.31333
BC048679	4.5028
BC049762	4.69878
BC050078	4.65999
BC050092	6.35724
BC050777	3.17505
BC050789	3.21791
BC051019	2.62594
BC051142	4.60499
BC051628	3.62993
BC052055	4.079
BC052328	4.10568
BC053393	4.10451
BC054059	4.32221
BC054438	4.37619
BC055107	3.63406
BC057022	5.28448
BC057371	4.83527
BC060267	3.5
BC060632	4.86313
BC061039	3.36007
BC061194	2.30653
BC062109	3.59042
BC062115	5.39201
BC062127	5.25723
BC063749	4.97225
BC065085	5.12609
BC065397	6.61213
BC066028	5.77207
BC066107	6.64381
BC067047	5.53166
BC068110	5.05013
BC068157	4.98388
BC068281	5.30746
BC072620	4.97
BC085284	4.41662
BC089597	3.50533
BC094916	3.31494
BC100530	3.4667
BC107230	3.39367
Baat	5.17039
Bace1	6.00643
Bace2	3.50152
Bach2	5.07405
Bai2	5.49951
Bai3	2.95274
Baiap2	6.71653
Bank1	3.11057
Bard1	6.30458
Barhl1	4.10831
Barhl2	2.8526
Barx1	5.29517
Barx2	4.51052
Batf2	5.44398
Baz2b	6.07263
Bbox1	4.36873
Bbs1	5.17978
Bbs12	4.93962
Bbs4	6.17427
Bbs7	5.42735
Bcan	4.4251
Bcas1	5.43075
Bcas2	2.81019
Bcas3	6.52678
Bcdo2	4.00637
Bche	3.97559
Bcl11a$Bcl11a	3.70025
Bcl11b	4.90638
Bcl2	4.77676
Bcl2a1a	2.80346
Bcl2l10	4.31815
Bcl2l12	6.43635
Bcl6	4.89292
Bcl6b	4.448
Bcl7a	5.49198
Bcl9l	5.42201
Bcmo1	4.21205
Bcorl1	4.94637
Bdkrb1	4.64571
Bdkrb2	3.72838
Best2	5.22377
Bex6	5.38725
Bfsp1	4.18438
Bfsp2	5.20184
Bhlhb3	4.60494
Bhlhb4	4.10862
Bhlhb8	5.20451
Bhmt	5.73364
Bhmt2	3.41147
Bicd1	4.7991
Bik	4.76681
Bin1	5.6043
Birc1f	4.7358
Birc3	5.99208
Blk	4.6053
Blr1	3.44565
Bmf	4.7055
Bmp15	3.53036
Bmp2	3.70709
Bmp2k	5.5075
Bmp5	3.3468
Bmp6	5.19648
Bmp7	4.36487
Bmp8a	5.88919
Bmp8b	4.77805
Bmper	5.08758
Bmpr1b	4.21212
Bmx	2.73468
Bnc1	3.0179
Bnipl	4.46159
Boc	4.77069
Boll	4.95091
Bpil1	4.80348
Bpil2	2.34549
Brd1	7.04521
Brdt	4.04046
Brip1	6.28751
Brsk2	3.60502
Brunol6	3.02779
Bsn	4.86169
Bspry	5.47587
Bst1	3.66449
Btc	3.68407
Btd	5.99681
Btg4	3.85669
Btk	4.66149
Btla	3.80831
Btn1a1	2.83926
Btnl9	2.81032
Bud31$Bud31	4.70003
Butr1	3.71749
Bves	5.5035
Bzrap1	4.64194
Bzrpl1	4.49322
C030003D03Rik	4.99109
C030006K11Rik	5.64482
C030014K22Rik	4.51644
C030014M07Rik	5.32403
C030019I05Rik	3.4391
C030030A07Rik	2.47329
C030039L03Rik	5.82894
C030045D06Rik	5.46416
C030046E11Rik	4.91676
C130021I20Rik	4.98796
C130026L21Rik	5.10379
C130038G02Rik	5.8041
C130050O18Rik	3.7645
C130071C03Rik	2.76278
C130079G13Rik	2.35368
C130090K23Rik	4.12871
C1galt1	6.92282
C1qa	4.10535
C1qb	3.22111
C1qc	3.75446
C1ql1	5.07753
C1ql2	4.56122
C1ql3	4.35479
C1qtnf1	5.43258
C1qtnf2	3.87591
C1qtnf3	2.61709
C1qtnf4	4.75958
C1qtnf6	5.30862
C1qtnf7	2.74698
C1qtnf9	4.05651
C1r$C1r	4.62546
C2	4.63325
C230004F18Rik	3.51174
C230013L11Rik	4.96239
C230021P08Rik	5.42684
C230071H18Rik	5.35036
C230081A13Rik	6.99504
C230086A09Rik	2.67556
C230093N12Rik	6.20972
C230094A16Rik	3.43285
C230095G01Rik	3.70966
C3	4.15277
C330001K17Rik	5.05657
C330005M16Rik	5.06701
C330011K17Rik	3.81301
C330027C09Rik	5.50487
C330043M08Rik	4.47627
C3ar1	3.6125
C430048L16Rik	4.97082
C4bp	3.92679
C5ar1	3.92411
C630007B19Rik	3.64268
C630035N08Rik	4.75473
C730007P19Rik	3.47995
C730027J19Rik	2.90637
C730034F03Rik	4.94186
C730036D15Rik	3.52864
C730048C13Rik$C730048C13Rik	2.96777
C76566	4.50948
C79127	4.45738
C85627	3.37189
C86695	4.33973
C87436	4.81187
C87499	3.843
C8a	2.8179
C8b	4.97535
C8g	5.55071
C9	3.35834
C920005C14Rik	3.52462
C920025E04Rik	4.49294
Cab39l	6.31708
Cabin1	6.72667
Cables1	4.74703
Cabp1	5.68498
Cabp4	4.44992
Cabp5	4.22608
Cabp7	3.16493
Cabyr	3.61198
Cachd1	5.44781
Cacna1a	5.75577
Cacna1b	4.89193
Cacna1c	3.89373
Cacna1d	4.98897
Cacna1f	4.97511
Cacna1g	5.25906
Cacna1h	4.03915
Cacna1s	4.46885
Cacna2d1	5.29811
Cacna2d2$Cacna2d2	4.54268
Cacna2d3	3.42401
Cacna2d4	3.9484
Cacnb1	4.95125
Cacnb2	3.85597
Cacnb4	2.82027
Cacng1	3.62334
Cacng3	3.76076
Cacng4	4.9739
Cacng5	4.33209
Cacng6	4.37259
Cacng8	4.97704
Cadm2	2.30539
Cadm3	5.6268
Cadps2	4.54706
Cage1	2.70856
Calb1	2.80118
Calcb	3.65753
Calcr	3.14887
Calcrl	4.00057
Calm4	4.28377
Calml3	3.43685
Caln1	3.56834
Calr3	3.68943
Camk1	5.82999
Camk1g	5.22337
Camk2a	5.10448
Camk2d	4.37273
Camk4	4.84772
Camkk2	6.12248
Camp	4.18511
Camta2	6.04691
Cand2	6.42037
Cap2	4.20454
Capn13	3.71043
Capn3	4.84803
Capn3$Capn3	5.70468
Capn8	5.02721
Capn9	4.2312
Caps2	4.57884
Capza3	2.8116
Car1	3.70681
Car10	3.40394
Car11	5.91138
Car12	5.06759
Car5a	4.94078
Car5b	4.59612
Car6	4.66794
Car7	4.92108
Car8$Car8	3.47076
Car9	5.20875
Card11	4.12242
Carf	3.19735
Carkl	3.93888
Cartpt	3.25557
Caskin1	4.74341
Casp1	2.85081
Casp12	4.77347
Casp14	3.8357
Casp4	3.62283
Casp9	6.10753
Casq1	5.54276
Casr	4.79193
Casz1$Casz1	5.3531
Catsper1	4.1607
Catsper2	5.19876
Catsper3	3.54062
Cav3	3.95766
Cbfa2t3h	4.4562
Cbln2	3.8997
Cbln3	3.71127
Cbln4	2.78957
Cbr2	4.56446
Cbx1$Cbx1	5.31243
Cbx8	5.02366
Ccbe1	4.42817
Ccbl1	4.6971
Ccbp2	4.69092
Ccdc103	4.56086
Ccdc108	3.52484
Ccdc109b	5.56626
Ccdc11	4.5652
Ccdc110	3.09627
Ccdc113	3.38384
Ccdc114	6.15076
Ccdc116	3.89527
Ccdc122	5.21118
Ccdc125	4.14473
Ccdc130	5.62305
Ccdc134	5.207
Ccdc18	7.02216
Ccdc25	3.58363
Ccdc28a$Ccdc28a	5.10513
Ccdc28b	4.28666
Ccdc33	5.5611
Ccdc38	3.21472
Ccdc39	2.76449
Ccdc40	5.75291
Ccdc45	6.51728
Ccdc46	2.96671
Ccdc54	2.9334
Ccdc57	4.09998
Ccdc60	5.0209
Ccdc63	5.72671
Ccdc64b	4.38876
Ccdc65	3.80668
Ccdc67	3.74573
Ccdc68	4.04189
Ccdc69	5.3894
Ccdc7	2.52319
Ccdc70	3.3002
Ccdc73	3.0607
Ccdc79	3.45026
Ccdc82	4.3927
Ccdc83	3.66928
Ccdc84	6.35966
Ccdc85a	4.3025
Ccdc87	4.62544
Ccdc88b	5.00576
Ccdc90a	5.92804
Ccdc93	5.00357
Ccdc96	4.31759
Ccin	4.54761
Cck	3.55834
Cckar	2.44313
Ccl1	4.66381
Ccl11	3.21344
Ccl12	2.8085
Ccl17	5.24984
Ccl19	4.39442
Ccl21a	3.84415
Ccl22	4.66377
Ccl25	5.45841
Ccl28	4.63241
Ccl3	4.46652
Ccl5	4.68419
Ccl6	3.41132
Ccl8	4.15295
Ccl9	3.77434
Ccna1	3.68203
Ccnb3	2.62126
Ccnj	5.20961
Ccnjl	4.73749
Ccr1	3.27265
Ccr1l1	3.47854
Ccr2	5.00426
Ccr3	2.71328
Ccr4	4.35288
Ccr5	2.70432
Ccr6	4.83254
Ccr7	3.74876
Ccr8	3.42544
Ccr9	3.24977
Ccrl1	5.48028
Ccrl2	4.87357
Cct6b	4.77566
Cd14	4.80584
Cd160	4.61468
Cd163	2.44975
Cd164l2	4.37934
Cd177	2.9321
Cd180	3.90836
Cd19	5.06848
Cd1d2	4.31033
Cd2	3.87106
Cd200	3.73158
Cd200r1	3.34969
Cd200r3	2.512
Cd200r4	2.21222
Cd207	3.89345
Cd209a	3.99776
Cd209b	4.06562
Cd209c	4.41172
Cd209d	4.45058
Cd209e	2.98216
Cd22	5.15324
Cd226	2.39202
Cd244	3.07306
Cd247	3.36094
Cd27	2.97393
Cd274	4.35189
Cd28	2.95925
Cd300a	3.30094
Cd300lb	3.41108
Cd300lg	3.33205
Cd33	3.43654
Cd34	5.06052
Cd36	2.5299
Cd37	6.01125
Cd3d	4.52362
Cd3g	2.87325
Cd4	5.37807
Cd40	5.21659
Cd40lg	4.84922
Cd46	5.04845
Cd48	2.86808
Cd5	3.98533
Cd52	3.32793
Cd53	3.61234
Cd5l	4.14788
Cd6	4.97439
Cd68	7.64192
Cd69	2.49544
Cd70	3.71661
Cd72	4.65105
Cd79a	5.39838
Cd79b	4.99379
Cd80	4.80827
Cd83	2.94518
Cd84	3.3344
Cd86	3.84672
Cd8a	3.87581
Cd93	3.53535
Cd96	4.47921
Cd99l2	5.83949
Cdadc1	6.1557
Cdan1	5.72197
Cdc14a$Cdc14a	4.6877
Cdcp1	5.10073
Cdgap	5.00305
Cdh10	3.45712
Cdh13	4.98036
Cdh16	4.71403
Cdh17	3.80803
Cdh18	2.49555
Cdh20	5.85089
Cdh23	4.83252
Cdh26	4.78815
Cdh3	5.84113
Cdh4	5.24285
Cdh5	3.57396
Cdh6	4.89826
Cdh7	2.36597
Cdh8	2.74607
Cdk3	5.17549
Cdk5r1	4.93896
Cdk5r2	3.72992
Cdk5rap2	6.77831
Cdkl1	3.90768
Cdkl2	6.00528
Cdkl3	3.577
Cdkl4	3.38858
Cdkn2aip	5.86461
Cdkn2c	5.60954
Cdrt4	4.42228
Cds1	6.04649
Cdsn	6.30129
Cdx1	4.47243
Cdx2	4.87675
Cdx4	2.80644
Ceacam10	3.32669
Ceacam11	2.24175
Ceacam12	2.51698
Ceacam13	2.23287
Ceacam14	2.05335
Ceacam18	4.99055
Ceacam2$Ceacam1	5.45408
Ceacam20	5.18985
Ceacam9	4.66884
Cecr5	5.69526
Cecr6	5.39737
Cel	4.898
Celsr3	5.89409
Cend1	4.55213
Cenpo	5.5157
Centb1	5.75242
Centd3	3.61095
Centg1	4.42016
Cep250	5.63885
Cep63	6.52288
Cer1	3.82139
Cerk	4.56089
Cerkl	2.42615
Ces1	3.04048
Ces2	4.38324
Ces3	2.83853
Ces5	3.09619
Ces6	3.59243
Ces7	3.98205
Cetn1	2.94798
Cfb	4.74573
Cfc1	4.71299
Cfd	4.30684
Cfh	3.08889
Cfhr1	2.27069
Cfi	4.37427
Cflar$Cflar	5.32246
Cfp	5.9239
Cftr	2.12862
Cga	4.60648
Chad	5.25597
Chat	4.07944
Chchd8	5.23724
Chd5	5.38669
Chd6	6.5419
Chga	5.43016
Chgb	3.25764
Chi3l1	4.77787
Chi3l3$Chi3l3	2.54956
Chi3l4$Chi3l3	3.4546
Chia	4.17607
Chl1	2.8652
Chml	4.23801
Chmp4c	5.65812
Chn2	4.43061
Chodl	3.3747
Chrd	5.87388
Chrdl1	3.32178
Chrdl2	4.60961
Chrm1	4.94352
Chrm3	3.30243
Chrm4	3.5172
Chrna1	4.25786
Chrna2	3.72147
Chrna3	3.66386
Chrna4	4.38759
Chrna5	3.0382
Chrna6	4.60823
Chrnb1	5.24112
Chrnb2	4.5309
Chrnb3	4.47891
Chrnb4	4.23379
Chrne	5.25681
Chrng	4.21151
Chst10	5.25184
Chst11$Chst11	5.37353
Chst2	4.41016
Chst3	5.25927
Chst4	3.0253
Chst5	5.61498
Chst8	4.12015
Chst9	2.2441
Chx10	4.61849
Cib2	4.58589
Cidec	2.83225
Ciita	3.9931
Cilp	3.1617
Cisd2	6.02534
Cit	6.66704
Cited4	4.91437
Ckm	5.5196
Ckmt1	5.68191
Ckmt2	2.99241
Clca1$Clca1	2.48232
Clca2$Clca1	2.29987
Clca3	2.80052
Clca4	4.87883
Clca5	2.60678
Clca6$AI747448	3.84502
Clcc1	6.01577
Clcf1	4.93372
Clcn1	5.03273
Clcn2	7.16757
Clcn4-2	6.06281
Clcn6	6.86961
Cldn1	3.37283
Cldn11	3.84278
Cldn13	4.70414
Cldn14	5.02162
Cldn15	4.04686
Cldn16	4.4817
Cldn18	4.06815
Cldn19	3.90467
Cldn2	4.68223
Cldn23	2.66943
Cldn5	5.30418
Cldn8	2.54928
Cldn9	5.23859
Cldnd2	3.64511
Clec11a	5.69645
Clec14a	3.07672
Clec1a	3.31089
Clec1b	2.80495
Clec2d	5.01351
Clec2g	2.85504
Clec2h	2.5648
Clec2i	3.30249
Clec4a2$Clec4a2	4.38545
Clec4a3	2.55521
Clec4b1$Clec4a2	2.29545
Clec4e	2.8283
Clec4g	4.88395
Clec4n	2.75383
Clec5a	3.11205
Clec7a	3.79965
Clgn	5.40083
Clic3	4.21389
Clic5	3.23756
Clip2	5.27156
Clmn	5.3747
Cln3	5.95398
Clnk	3.38082
Clps	4.36425
Clrn1	4.99245
Clrn3	4.57992
Cma1	4.04041
Cmah	4.00279
Cmbl	4.07256
Cmklr1	6.26741
Cml1	4.93064
Cml2	4.63046
Cml3	3.3563
Cml5	2.88985
Cmtm1	3.81746
Cmtm2b	4.15979
Cmtm5	3.72524
Cmtm8	5.20881
Cnbp2	2.81283
Cndp1	2.8236
Cnfn	4.07862
Cnga1	3.90819
Cnga2	3.77903
Cnga4	3.33781
Cngb3	2.67973
Cnih2	5.5205
Cnih3	3.54664
Cnksr1	4.47284
Cnksr2	3.44483
Cnnm1	4.83494
Cnr1	4.88675
Cnr2	3.39388
Cntn1	4.27467
Cntn2	4.87142
Cntn3	3.32815
Cntn4	2.92161
Cntn6	2.59496
Cntnap1	3.52362
Cntnap2	4.2849
Cntnap4	4.33935
Cobll1	4.7852
Cog4	7.66711
Col11a1	4.77555
Col11a2	4.42325
Col13a1	5.31482
Col14a1	3.66698
Col15a1	4.72638
Col17a1	3.7666
Col19a1	3.66509
Col23a1	3.58843
Col24a1	2.18876
Col4a3	3.67569
Col4a4	3.42891
Col4a5	5.26013
Col4a6	4.4928
Col5a3	5.26942
Col7a1	5.76728
Col8a2	3.77691
Col9a3	5.41754
Colec10	2.51937
Colec11	4.20474
Colec12	5.29782
Colq	4.2506
Comp	4.4468
Coq10a	5.61815
Corin	2.67201
Coro2a	4.96391
Coro6	4.09087
Coro7	5.73296
Cox17	3.75947
Cox4i2	5.02653
Cox7b2	5.94409
Cox8b	4.98936
Cp	4.09947
Cpa1	4.18472
Cpa2	4.56334
Cpa3	3.77631
Cpa4	3.76031
Cpa5	2.86977
Cpa6	3.40108
Cpb1	4.00236
Cpb2	3.83858
Cpeb1	5.14631
Cpeb2	5.54378
Cpeb3	5.3297
Cphx	5.707
Cplx3	4.05893
Cplx4	3.60031
Cpn2	3.29327
Cpne4	2.92555
Cpne7	4.55936
Cpne8	4.98348
Cpne9	4.66168
Cps1	3.77248
Cpt1b	4.78362
Cpxm2	4.14002
Cpz	4.40619
Cr2	4.03379
Crat	5.66768
Crb1	5.14032
Creb3	6.3846
Creb3l2	6.16053
Creb3l4	3.73716
Creb5	3.20948
Crebl2	5.75497
Creg2	3.13841
Crem	5.14876
Crh	2.39987
Crhbp	3.1291
Crhr1	5.31137
Crhr2	4.3422
Crim1	5.56196
Crip3	3.29058
Crisp1	4.13206
Crisp2	2.41071
Crisp3	2.0908
Crisp4	2.48994
Crispld1	3.71742
Crispld2	5.32682
Crkrs	7.13251
Crocc	6.31996
Crp	3.13432
Crtac1	5.38079
Crtam	3.72545
Crtc1	5.84119
Crtc3$Crtc3	5.65832
Crx	4.38702
Crxos1	4.87831
Cryba1	3.72043
Cryba4	3.65631
Cryga	3.80023
Crygb	2.97951
Crygd	3.39995
Crygn	3.69534
Crygs	3.89829
Crym	4.54141
Csdc2	5.23454
Csf2	4.04756
Csf2rb$Csf2rb	2.92771
Csf2rb2$Csf2rb	3.10885
Csf3	4.58156
Csf3r	4.68117
Csl	4.16341
Csmd1	3.31017
Csmd3	4.07606
Csn1s1	4.28428
Csn1s2a	2.8398
Csn1s2b	3.12243
Csn2	2.669
Csn3	3.66724
Cspp1	6.79355
Csprs$Csprs	4.00171
Csrp3	3.7567
Cst10	2.76101
Cst11	3.07903
Cst13	3.73321
Cst6	4.96814
Cst7	4.32736
Cst8	3.01155
Cst9	3.80527
Csta	2.40404
Cstad	3.99364
Cstf3	3.62881
Ctbs	5.77289
Ctdspl	5.77169
Ctdspl2	7.43708
Ctla2a	4.2975
Ctla4	3.06603
Ctnna2	3.16633
Ctnna3	3.89888
Ctnnd2	4.35618
Ctns	5.58292
Ctrb1	5.46787
Ctrc	4.13591
Ctrl	5.45946
Cts3	2.70918
Cts6	2.46023
Cts7	2.42307
Cts8	2.69407
Ctsg	4.23598
Ctsj	2.43831
Ctsm	2.62105
Ctso	4.14258
Ctsq	3.71145
Ctsr	2.73861
Ctss	3.45117
Ctsw	5.83258
Cttnbp2	4.79368
Cuedc1	5.85799
Cutl2	3.84688
Cuzd1	4.58189
Cx3cr1	3.96063
Cxadr	5.9814
Cxcl10	5.2211
Cxcl11	4.13431
Cxcl13	4.51706
Cxcl15	3.80993
Cxcl2	2.75251
Cxcl3	3.21872
Cxcl4	3.87896
Cxcl9	3.70421
Cxcr3	5.38382
Cxcr4	3.77759
Cxcr6	3.02309
Cxx1c	5.21591
Cxxc4	3.47468
Cyb561d1	3.72589
Cyb5d2	4.23254
Cyb5r2	5.28212
Cybb	3.62704
Cybrd1	4.83993
Cygb	4.92749
Cylc1	2.33807
Cyp11a1	5.25722
Cyp11b1	3.67869
Cyp11b2	3.9052
Cyp17a1	4.8365
Cyp19a1	3.85328
Cyp1a1	3.85793
Cyp1a2	4.03322
Cyp24a1	3.80556
Cyp27a1	5.24062
Cyp27b1	3.88621
Cyp2b13	4.01576
Cyp2b19	3.06469
Cyp2b9	3.24389
Cyp2c29	4.48121
Cyp2c37	2.91474
Cyp2c38	4.03201
Cyp2c39	3.90474
Cyp2c50	3.65204
Cyp2c54	4.18062
Cyp2c55	3.68091
Cyp2c68	4.61067
Cyp2c70	4.46267
Cyp2d10	2.62409
Cyp2d22	4.07004
Cyp2d26	3.26323
Cyp2d34	3.45169
Cyp2d40	4.21646
Cyp2d9	3.9603
Cyp2e1	4.32949
Cyp2f2	3.14553
Cyp2g1	3.34825
Cyp2j11	3.99498
Cyp2j13	3.14916
Cyp2j5	2.68728
Cyp2j6	4.09429
Cyp2j9	4.21244
Cyp2r1	3.10662
Cyp2u1	4.43201
Cyp39a1	5.12413
Cyp3a11	2.94795
Cyp3a13	3.37781
Cyp3a16	2.23043
Cyp3a25	2.53672
Cyp3a41a	2.53818
Cyp3a44	2.86167
Cyp46a1	5.14127
Cyp4a10	2.45274
Cyp4a12a	3.80788
Cyp4a14	2.87703
Cyp4b1	4.38432
Cyp4f13	6.49763
Cyp4f14	4.28449
Cyp4f15	3.62806
Cyp4f18	4.13481
Cyp4f39	4.97577
Cyp4v3	3.06646
Cyp4x1	3.02937
Cyp7a1	3.50894
Cyp7b1	5.90799
Cyp8b1	4.39596
Cypt10	3.74987
Cypt6	3.11525
Cys1	5.37615
Cysltr1	3.14483
Cysltr2	4.28707
Cytl1	4.53857
Cyyr1	4.55422
D030011O10Rik	5.32888
D10Bwg1379e	4.35306
D10Wsu102e	6.51639
D11Ertd636e	5.21653
D12Ertd553e	5.6346
D130029J02Rik	5.14048
D130043K22Rik	3.26594
D14Ertd581e	6.0114
D17H6S56E-3	4.93885
D17Wsu92e	3.75357
D18Ertd653e	4.32108
D19Ertd386e	5.74859
D1Ertd622e	5.78918
D2hgdh	5.76939
D330017J20Rik	3.07332
D330022A01Rik	5.36416
D330028D13Rik	5.81833
D3Bwg0562e	2.62747
D3Ertd751e	5.91773
D430015B01Rik	3.81773
D430041D05Rik	4.5268
D430042O09Rik	5.48177
D5Ertd40e	5.70079
D630002G06Rik$C730048C13Rik	2.68152
D630004N19Rik	4.04621
D630039A03Rik	4.76341
D630040G17Rik	5.17873
D630042F21Rik	3.96543
D630042P16Rik	4.73327
D730001G18Rik	3.89465
D730002M21Rik	4.79307
D730039F16Rik	4.26248
D730040F13Rik	7.13439
D730048I06Rik	3.06515
D830007B15Rik	3.1925
D830007F02Rik	3.51003
D830046C22Rik	4.25025
D930015E06Rik	5.6721
D930020B18Rik	5.51758
D930028F11Rik	4.5066
D930028M14Rik	4.78531
DN-84L11.4	2.61362
DXBay18	5.26048
Daam2	4.66181
Dab1	5.00454
Dach1	3.79349
Dach2	4.04472
Daf2	2.75952
Dagla	5.58732
Daglb	4.84888
Dak	6.39134
Dand5	5.3142
Dapk2	4.35601
Dapl1	4.21659
Dapp1	6.11781
Dbc1	4.03159
Dbh	5.03917
Dbil5	5.04672
Dbndd1	4.8155
Dbndd2	5.34987
Dbp	6.18466
Dbpht1	4.81062
Dbpht2	2.18241
Dbx1	5.09889
Dbx2	3.85616
Dcc	5.55048
Dcdc2a	4.30699
Dclk1	3.64959
Dclk2	5.95744
Dclk3	4.4529
Dclre1a	6.36843
Dclre1b	5.89309
Dclre1c	3.59776
Dcn	5.23729
Dcp1b	5.36432
Dcpp1$Dcpp1	3.71322
Dcst1	4.01663
Dct	3.78757
Dcx	3.50666
Ddc8	5.13006
Ddhd1	5.9287
Ddi1	3.29939
Ddit3	7.4308
Ddo	3.47826
Ddx23	4.72664
Ddx31	7.06277
Ddx3y	4.75839
Defb1	3.74707
Defb10	2.99236
Defb13	2.69074
Defb15	4.70073
Defb19	2.84129
Defb2	4.73036
Defb29	2.68869
Defb3	3.00209
Defb35	3.17743
Defb4	2.45062
Defb41	2.49169
Defb42	3.98972
Defb5	2.49866
Defb6	3.01509
Defb7	2.30639
Defb8	3.50819
Defb9	2.38601
Defcr21	3.33613
Defcr4	3.25888
Defcr5	2.53355
Degs2	4.54882
Dennd1b	5.44227
Dennd1c	4.69244
Dennd2d	4.58016
Depdc5	5.94625
Dexi	6.5478
Dgat1	4.70789
Dgkb	3.70388
Dgke	6.36753
Dgkg	3.77503
Dgki	3.57833
Dgkq	5.98498
Dhdds	6.37123
Dhdh	5.22884
Dhh	4.51798
Dhrs2	5.01721
Dhrs3	5.93793
Dhrs7c	3.7724
Dhrsx	5.71841
Dhx37	5.63349
Dhx38	6.41483
Dhx58	3.69767
Diap2	6.48909
Dido1	7.67094
Dio1	3.07775
Dio2	4.21016
Diras2	5.05951
Dirc2	6.99521
Dis3l2	5.67617
Disp2	4.73985
Dixdc1	5.18118
Dkk1	3.9581
Dkk2	4.41115
Dkk4	3.57538
Dkkl1	5.42931
Dlg2	3.29252
Dlg4	4.40648
Dlgap1	4.19856
Dlgap2	2.82323
Dlk2	6.00812
Dll4	4.90359
Dlx1	4.01137
Dlx2	4.70053
Dlx3	4.99329
Dlx4	4.26956
Dlx5	3.92807
Dlx6	4.2238
Dmbt1	2.92401
Dmbx1	4.94016
Dmc1	6.05035
Dmkn	3.64031
Dmp1	2.6416
Dmpk	4.95025
Dmrt2	2.69043
Dmrt3	4.18447
Dmrta1	2.42799
Dmrta2	4.71626
Dmrtc1a	4.16435
Dmrtc2	4.90577
Dnahc2	3.698
Dnahc5	3.36194
Dnahc8	4.85514
Dnahc9	3.73909
Dnaic1	5.2546
Dnaic2	4.84289
Dnaja4	5.2318
Dnajb3	4.2807
Dnajb4	6.40372
Dnajb7	2.90881
Dnajb8	4.6049
Dnajc1	6.53041
Dnajc16	6.20457
Dnajc2	4.77496
Dnajc5b	4.30774
Dnajc5g	4.15967
Dnajc6	5.89318
Dnali1	3.9558
Dnase1	3.8887
Dnase1l1	5.77074
Dnase1l2	4.47294
Dnase1l3	3.30297
Dnase2a	5.61552
Dnase2b	3.43337
Dner	4.8974
Dnm3	3.76273
Dntt	4.72127
Doc2a	5.44292
Doc2b	3.71207
Doc2g	4.946
Dock2	5.18213
