Loci	pips
Ankrd7_pips	3.18695
Anks1_pips	7.41932
Anks3_pips	4.94925
Anks4b_pips	4.79419
Ankzf1$Ankzf1_pips	4.88506
Anubl1_pips	3.9286
Anxa10_pips	3.11935
Anxa13_pips	2.74852
Anxa9_pips	4.88896
Aoc3_pips	3.20556
Aox1_pips	6.29519
Aox3_pips	7.20085
Aox4_pips	5.62453
Ap1gbp1_pips	5.91059
Ap3b2_pips	4.99169
Ap3m2_pips	5.57227
Apba1_pips	5.23949
Apba2_pips	5.06793
Apba2bp_pips	5.30013
Apba3_pips	2.98519
Apbb1ip_pips	5.3075
Apbb3_pips	6.64086
Apbh_pips	3.24035
Apc2_pips	4.86175
Apoa1_pips	3.62966
Apoa4_pips	4.36057
Apob_pips	4.56059
Apobec2_pips	3.98929
Apobec4_pips	3.64552
Apoc2_pips	3.64965
Apoc3_pips	3.41566
Apof_pips	2.84009
Apoh_pips	4.31497
Apom_pips	5.40986
Apon_pips	5.24417
Aptx_pips	7.45134
Aqp11_pips	4.88319
Aqp4_pips	3.56459
Aqp6_pips	4.53422
Aqp7_pips	3.92907
Aqp8_pips	5.02966
Aqp9_pips	4.52232
Ar_pips	4.38584
Ard1b_pips	4.10612
Areg_pips	4.6425
Arg1_pips	8.13545
Arg2_pips	3.40842
Arhgap15_pips	3.27639
Arhgap18_pips	4.96575
Arhgap19_pips	4.76938
Arhgap20_pips	4.27591
Arhgap24_pips	4.51099
Arhgap25_pips	4.13938
Arhgap26_pips	3.89247
Arhgap30_pips	5.04223
Arhgap4_pips	4.43118
Arhgap6_pips	3.29122
Arhgap8_pips	4.92268
Arhgef11_pips	5.95974
Arhgef15_pips	4.39214
Arhgef19_pips	5.92034
Arhgef4_pips	6.24057
Arhgef9_pips	3.67681
Arid3b_pips	5.6271
Arl10_pips	5.40188
Armc1$Armc1_pips	4.86685
Armc2_pips	4.08545
Armc3_pips	3.16407
Armc4_pips	3.04138
Armc7_pips	5.93505
Armc9_pips	5.61845
Arpm1_pips	4.27029
Arpp21_pips	4.8687
Arrb1_pips	5.13033
Arrdc5_pips	3.71263
Arsg_pips	3.45239
Arsj_pips	3.43886
Arsk_pips	5.6639
Art1_pips	5.45254
Art2a_pips	2.97203
Art2b_pips	3.23071
Art3_pips	2.99088
Art4_pips	3.72411
Art5_pips	5.06623
Artn_pips	4.07631
Arts1_pips	6.05898
Arv1_pips	6.86345
As3mt_pips	4.06538
Asah2_pips	4.82254
Asah3_pips	4.28764
Asah3l_pips	3.57479
Asb10_pips	4.59093
Asb11_pips	4.39471
Asb12_pips	3.01114
Asb14_pips	2.61305
Asb15_pips	3.03708
Asb17_pips	2.69438
Asb18_pips	3.153
Asb1_pips	6.23989
Asb2_pips	4.63447
Asb4_pips	3.12298
Asb5_pips	3.06492
Asb9_pips	4.56543
Ascc2_pips	6.73292
Ascl1_pips	3.00347
Ascl2_pips	3.17351
Ascl3_pips	4.87794
Asgr1_pips	3.37361
Asgr2_pips	3.4865
Asphd1_pips	5.06905
Aspn_pips	2.87458
Aste1_pips	6.3294
Astl_pips	4.47072
Astn1_pips	3.074
Astn2_pips	3.26629
Asxl2_pips	6.28338
Atad4_pips	4.85804
Atcay_pips	4.69497
Atf7_pips	5.14409
Atg10_pips	5.79298
Atg4c_pips	6.18031
Atg9b_pips	6.64052
Atoh1_pips	5.03191
Atp10a_pips	6.15383
Atp10b_pips	4.65698
Atp13a4_pips	3.11046
Atp13a5_pips	2.66516
Atp1a2_pips	3.8127
Atp1a3_pips	3.66894
Atp1b4_pips	2.73418
Atp2b2_pips	4.19351
Atp2b4_pips	4.44489
Atp5c1_pips	5.22257
Atp6v0a4_pips	3.68879
Atp6v0d2_pips	2.99749
Atp6v1b1_pips	4.13746
Atp6v1e1_pips	6.03071
Atp6v1e2_pips	4.80807
Atp6v1g2_pips	4.73266
Atp7b_pips	4.28303
Atp8a1_pips	6.14815
Atp8b1_pips	2.88847
Atp8b4_pips	3.02788
Atrnl1_pips	3.88458
Atxn1_pips	4.23727
Atxn7_pips	5.22611
Atxn7l1_pips	4.91989
Auh_pips	6.77657
Aurkc_pips	4.63976
Avp_pips	4.73679
Avpr1b_pips	4.39032
Axin2_pips	4.60984
B020006M18Rik_pips	2.61423
B230110C06Rik_pips	4.03052
B230120H23Rik_pips	5.66538
B230209C24Rik_pips	5.45522
B230218L05Rik_pips	2.69752
B230325K18Rik_pips	3.9732
B230342M21Rik_pips	4.20353
B3bp_pips	5.60279
B3galt1_pips	3.26856
B3galt2_pips	2.21735
B3galt6_pips	6.2362
B3gat1_pips	4.28951
B3gat2_pips	2.58137
B3gnt3_pips	4.67796
B3gnt4_pips	4.81682
B3gnt6_pips	3.91441
B3gnt8_pips	3.99943
B3gntl1_pips	6.0209
B430119L13Rik_pips	4.05113
B430211C08Rik_pips	2.93901
B430306N03Rik_pips	4.3847
B4galnt2_pips	3.94826
B4galt5_pips	3.87495
B4galt7_pips	6.27126
B530045E10Rik_pips	5.40195
B630019K06Rik_pips	4.19816
B830017H08Rik_pips	4.10972
B830045N13Rik_pips	2.50595
B930037P14Rik_pips	5.0215
B930095G15Rik_pips	3.53378
BB146404_pips	4.11781
BB220380_pips	3.33125
BC002199_pips	4.97877
BC003883_pips	2.72478
BC005764_pips	5.4354
BC006779_pips	5.21475
BC011426_pips	5.74061
BC013481_pips	3.49853
BC013672_pips	2.80304
BC015286_pips	4.59673
BC016495_pips	4.52089
BC016548_pips	3.21654
BC016579_pips	2.79102
BC017647_pips	6.34944
BC019943_pips	6.06484
BC020535_pips	3.93575
BC021608_pips	4.97691
BC021785_pips	3.96246
BC021891_pips	3.68489
BC023179_pips	4.46168
BC023814_pips	7.09246
BC024479_pips	6.66829
BC025575$BC025575_pips	5.19496
BC025816_pips	4.84975
BC026439_pips	3.3012
BC026590_pips	7.04942
BC026782_pips	3.26025
BC027057_pips	3.37149
BC027072_pips	4.29762
BC028528_pips	4.55401
BC030183_pips	4.18386
BC030307_pips	2.60015
BC030499$BC030499_pips	3.09042
BC030500_pips	3.69628
BC031353_pips	5.93646
BC031441_pips	5.15394
BC031901_pips	3.53748
BC032204_pips	3.23322
BC037703_pips	5.74339
BC038167_pips	3.92485
BC038479_pips	4.4971
BC038925_pips	6.52011
BC039632_pips	3.76273
BC040758_pips	3.68967
BC043301_pips	4.86461
BC046404_pips	7.9912
BC048507_pips	4.19005
BC048546_pips	4.06732
BC048562_pips	3.48097
BC048599_pips	3.02636
BC048671_pips	2.19888
BC048679_pips	4.3561
BC049762_pips	4.65076
BC049806_pips	5.98695
BC050078_pips	4.97459
BC050092_pips	5.33024
BC050210_pips	4.55895
BC050777_pips	3.15395
BC050789_pips	2.91934
BC051019_pips	2.60581
BC051142_pips	4.431
BC051628_pips	3.6395
BC052055_pips	4.01289
BC052328_pips	4.42072
BC053393_pips	4.04614
BC054059_pips	4.56518
BC054438_pips	4.32429
BC055107_pips	5.05356
BC057022_pips	5.21849
BC057371_pips	3.49099
BC057627_pips	7.69656
BC060267_pips	3.61993
BC060632_pips	4.98444
BC061039_pips	3.20167
BC061194_pips	2.23739
BC062109_pips	3.65746
BC062115_pips	5.2104
BC062127_pips	4.81882
BC065085_pips	4.80328
BC065397_pips	6.02778
BC066028_pips	4.50844
BC066107_pips	5.71955
BC068110_pips	5.10793
BC068157_pips	4.53677
BC068281_pips	5.34544
BC085284_pips	3.32129
BC089597_pips	3.61045
BC094916_pips	5.11763
BC100530_pips	3.49009
BC107230_pips	3.041
BQ559217_pips	4.34146
Baalc_pips	5.06111
Bace2_pips	3.50859
Bach2_pips	4.88995
Bai2_pips	4.41391
Bai3_pips	4.67179
Baiap2_pips	8.27993
Bank1_pips	3.11843
Bard1_pips	5.28079
Barhl1_pips	4.23487
Barhl2_pips	2.93424
Baz2b_pips	5.4461
Bbox1_pips	4.40561
Bbs12_pips	6.07096
Bbs1_pips	4.85696
Bcan_pips	4.29948
Bcas1_pips	4.21977
Bcas2_pips	2.97351
Bcdo2_pips	4.28103
Bche_pips	3.86889
Bcl11a$Bcl11a_pips	3.30534
Bcl11b_pips	4.56666
Bcl2_pips	6.33769
Bcl2a1a_pips	2.82617
Bcl2l10_pips	3.93549
Bcl2l12_pips	6.80867
Bcl6_pips	5.96064
Bcl6b_pips	3.74435
Bcl7a_pips	6.31398
Bcl9l_pips	5.59365
Bcmo1_pips	4.46887
Bcorl1_pips	5.14978
Bdkrb1_pips	4.77642
Bdkrb2_pips	3.82975
Bex6_pips	2.67786
Bfsp1_pips	4.05151
Bhlhb3_pips	4.81562
Bhlhb4_pips	4.08317
Bhlhb8_pips	4.99834
Bhmt2_pips	3.16439
Bhmt_pips	5.40626
Bicd1_pips	5.68757
Bik_pips	4.17907
Birc1f_pips	4.82655
Blnk_pips	4.06613
Blr1_pips	3.50605
Bmf_pips	4.23094
Bmp15_pips	3.65433
Bmp2_pips	3.68176
Bmp5_pips	3.36512
Bmp6_pips	6.03689
Bmp7_pips	4.7363
Bmp8a_pips	5.34642
Bmx_pips	5.78589
Bnc1_pips	3.16701
Bnipl_pips	4.08117
Boc_pips	5.70175
Bpil2_pips	2.4887
Brd1_pips	6.04142
Brdt_pips	3.47467
Brip1_pips	5.70022
Brsk2_pips	3.70189
Brunol6_pips	2.87899
Bst1_pips	3.21764
Btc_pips	3.77751
Btg4_pips	4.19953
Btk_pips	4.47063
Btla_pips	4.64937
Btn1a1_pips	3.20598
Btnl9_pips	2.84569
Bud31$Bud31_pips	4.70969
Butr1_pips	3.82215
Bves_pips	5.46472
Bzrap1_pips	4.4668
Bzrpl1_pips	4.41493
C030006K11Rik_pips	6.42996
C030014K22Rik_pips	4.44617
C030014M07Rik_pips	4.81209
C030019I05Rik_pips	3.1519
C030030A07Rik_pips	2.45179
C030039L03Rik_pips	4.88256
C030046E11Rik_pips	4.98519
C130021I20Rik_pips	5.0077
C130026L21Rik_pips	5.246
C130038G02Rik_pips	4.785
C130050O18Rik_pips	3.77808
C130071C03Rik_pips	2.92968
C130079G13Rik_pips	2.41808
C130090K23Rik_pips	5.74867
C1qb_pips	3.13331
C1qc_pips	3.746
C1ql2_pips	4.54306
C1qtnf2_pips	4.08486
C1qtnf3_pips	2.53326
C1qtnf4_pips	4.668
C1qtnf7_pips	2.86857
C1qtnf9_pips	4.20143
C230004F18Rik_pips	3.61689
C230013L11Rik_pips	4.52887
C230021P08Rik_pips	5.73892
C230071H18Rik_pips	5.20719
C230081A13Rik_pips	6.15731
C230086A09Rik_pips	2.72058
C230093N12Rik_pips	7.78612
C230094A16Rik_pips	3.91435
C230095G01Rik_pips	3.76059
C2_pips	4.4539
C330001K17Rik_pips	4.59761
C330005M16Rik_pips	5.06315
C330011K17Rik_pips	3.75122
C330027C09Rik_pips	5.34595
C330043M08Rik_pips	5.61233
C3_pips	6.50592
C3ar1_pips	3.71131
C430048L16Rik_pips	4.93598
C4bp_pips	4.0145
C5ar1_pips	3.88555
C630007B19Rik_pips	3.84703
C730007P19Rik_pips	3.20872
C730027J19Rik_pips	2.80845
C730034F03Rik_pips	4.92525
C730036D15Rik_pips	3.70184
C730048C13Rik$C730048C13Rik_pips	3.06327
C76566_pips	5.25704
C79127_pips	4.00767
C85627_pips	3.33121
C86695_pips	3.65632
C87436_pips	5.44565
C87499_pips	3.80811
C8a_pips	2.85297
C8b_pips	4.5584
C8g_pips	5.55895
C920005C14Rik_pips	3.43829
C9_pips	3.51705
Cab39l_pips	6.51285
Cables1_pips	4.96384
Cabp1_pips	4.47375
Cabp4_pips	3.80795
Cabp5_pips	4.23894
Cabp7_pips	2.69741
Cabyr_pips	3.81478
Cacna1a_pips	5.06866
Cacna1c_pips	4.10059
Cacna1d_pips	5.0209
Cacna1f_pips	5.02521
Cacna1h_pips	3.81671
Cacna1s_pips	3.72689
Cacna2d3_pips	4.52693
Cacna2d4_pips	3.92002
Cacnb1_pips	5.30926
Cacnb2_pips	3.72598
Cacnb4_pips	2.81178
Cacng1_pips	3.59303
Cacng3_pips	3.90316
Cacng5_pips	4.40019
Cacng6_pips	3.72063
Cacng8_pips	4.52739
Cadm1_pips	4.26106
Cadm2_pips	2.27708
Cadm3_pips	6.18971
Cadps2_pips	4.93119
Cage1_pips	2.65677
Calb1_pips	2.64576
Calca_pips	4.08875
Calcb_pips	8.64236
Calcoco1_pips	6.83432
Calcoco2_pips	4.0111
Calcr_pips	3.33842
Calm4_pips	4.48741
Calml3_pips	3.32614
Caln1_pips	3.5861
Calr3_pips	3.70609
Camk1d_pips	5.97044
Camk2a_pips	5.10965
Camk2d_pips	6.25307
Camkv_pips	4.86997
Camp_pips	4.16166
Camta1_pips	5.47172
Camta2_pips	5.81228
Cand2_pips	4.82538
Cap2_pips	3.92696
Capn13_pips	3.71631
Capn3$Capn3_pips	4.50737
Capn8_pips	5.02516
Capn9_pips	4.89478
Caps2_pips	2.71999
Capsl_pips	4.49449
Capza3_pips	2.79762
Car10_pips	3.45939
Car13_pips	3.75169
Car1_pips	3.63811
Car4_pips	3.46971
Car5a_pips	4.73703
Car5b_pips	4.55107
Car6_pips	4.61452
Car7_pips	4.74976
Car8$Car8_pips	2.89222
Car9_pips	5.15881
Card11_pips	4.05987
Carf_pips	3.51212
Carkl_pips	4.48766
Cartpt_pips	3.3271
Caskin1_pips	4.58583
Casp12_pips	4.87151
Casp14_pips	3.38296
Casp1_pips	3.82929
Casp4_pips	3.7002
Casp9_pips	6.16637
Casq1_pips	4.12093
Casz1$Casz1_pips	5.61069
Catsper1_pips	4.06561
Catsper2_pips	5.41873
Catsper3_pips	3.74982
Cav3_pips	3.85152
Cbfa2t3h_pips	4.99071
Cbln2_pips	3.98234
Cbln3_pips	4.29762
Cbln4_pips	2.77385
Cbx1$Cbx1_pips	5.14723
Cbx8_pips	5.68615
Ccbl1_pips	5.56288
Ccdc103_pips	4.59891
Ccdc108_pips	3.67703
Ccdc110_pips	3.11427
Ccdc113_pips	2.61781
Ccdc114_pips	5.69254
Ccdc116_pips	5.4705
Ccdc11_pips	4.50135
Ccdc125_pips	3.39029
Ccdc130_pips	5.48036
Ccdc134_pips	5.88069
Ccdc18_pips	5.72352
Ccdc25_pips	2.96915
Ccdc28a$Ccdc28a_pips	5.43444
Ccdc28b_pips	4.55377
Ccdc33_pips	5.63211
Ccdc38_pips	3.05786
Ccdc39_pips	2.43496
Ccdc40_pips	5.07071
Ccdc45_pips	5.73889
Ccdc46_pips	2.57079
Ccdc54_pips	2.8827
Ccdc57_pips	4.48201
Ccdc60_pips	5.04047
Ccdc63_pips	5.29538
Ccdc64_pips	5.62501
Ccdc64b_pips	4.07942
Ccdc65_pips	3.57162
Ccdc67_pips	3.67312
Ccdc68_pips	6.35294
Ccdc70_pips	3.37576
Ccdc73_pips	2.72059
Ccdc77_pips	7.10606
Ccdc79_pips	3.12281
Ccdc7_pips	2.64256
Ccdc82_pips	5.04568
Ccdc83_pips	3.69903
Ccdc84_pips	5.76426
Ccdc85a_pips	3.04506
Ccdc87_pips	4.52064
Ccdc88b_pips	4.71902
Ccdc88c_pips	5.96854
Ccdc93_pips	5.62831
Ccdc96_pips	4.91421
Ccin_pips	4.68132
Cck_pips	3.46048
Cckar_pips	2.41602
Ccl11_pips	3.19606
Ccl12_pips	2.97043
Ccl19_pips	4.44417
Ccl1_pips	4.76232
Ccl21a_pips	3.94074
Ccl25_pips	5.14842
Ccl28_pips	4.53744
Ccl3_pips	3.67566
Ccl6_pips	3.48403
Ccl8_pips	4.21913
Ccl9_pips	3.67504
Ccna1_pips	3.5863
Ccnb3_pips	2.5349
Ccnj_pips	5.71518
Ccnjl_pips	6.48934
Ccnk_pips	6.84273
Ccno_pips	4.56514
Ccnt2_pips	7.09109
Ccr1_pips	3.06103
Ccr1l1_pips	3.85225
Ccr2_pips	4.84594
Ccr3_pips	2.94775
Ccr4_pips	4.4008
Ccr5_pips	2.85716
Ccr6_pips	5.04716
Ccr7_pips	3.72298
Ccr8_pips	3.32771
Ccr9_pips	3.49632
Ccrl2_pips	4.91253
Cct6b_pips	4.4521
Cd160_pips	4.74784
Cd163_pips	2.49764
Cd164l2_pips	6.15095
Cd177_pips	2.94012
Cd180_pips	4.45618
Cd1d2_pips	4.07232
Cd200_pips	5.27316
Cd200r1_pips	3.44051
Cd200r3_pips	2.48805
Cd200r4_pips	2.27761
Cd207_pips	3.90144
Cd209a_pips	3.94976
Cd209b_pips	4.19987
Cd209c_pips	4.48435
Cd209d_pips	4.49731
Cd209e_pips	3.04882
Cd226_pips	2.35078
Cd244_pips	3.20528
Cd247_pips	3.23791
Cd274_pips	4.73011
Cd27_pips	3.04635
Cd28_pips	3.05862
Cd2_pips	3.83927
Cd300a_pips	3.24519
Cd300lb_pips	3.30265
Cd300lg_pips	3.33993
Cd33_pips	3.43005
Cd34_pips	5.04952
Cd36_pips	3.10835
Cd37_pips	5.49476
Cd3g_pips	2.91138
Cd46_pips	5.23194
Cd48_pips	3.08288
Cd52_pips	3.14735
Cd53_pips	3.45725
Cd5_pips	3.87989
Cd5l_pips	4.21935
Cd68_pips	7.21659
Cd69_pips	2.62384
Cd6_pips	4.91747
Cd70_pips	3.81618
Cd72_pips	4.52694
Cd79a_pips	4.74219
Cd79b_pips	4.15195
Cd80_pips	7.34368
Cd83_pips	2.80348
Cd84_pips	3.5301
Cd86_pips	3.78063
Cd8a_pips	3.90046
Cd93_pips	3.57906
Cd96_pips	4.4006
Cdadc1_pips	6.32691
Cdan1_pips	5.63925
Cdc14a$Cdc14a_pips	4.32033
Cdcp1_pips	5.45128
Cdh10_pips	3.59056
Cdh16_pips	4.9621
Cdh17_pips	3.98158
Cdh18_pips	2.65151
Cdh23_pips	4.6601
Cdh26_pips	5.10188
Cdh4_pips	5.09859
Cdh5_pips	3.53254
Cdh6_pips	5.25246
Cdh7_pips	2.38931
Cdh8_pips	2.77824
Cdk3_pips	5.05005
Cdk5r1_pips	4.94453
Cdk5r2_pips	3.87667
Cdkl1_pips	4.03392
Cdkl3_pips	3.54365
Cdkl4_pips	3.70952
Cdkn2aip_pips	5.83059
Cdrt4_pips	4.54346
Cds1_pips	4.98362
Cdx1_pips	4.0809
Cdx2_pips	4.75257
Cdx4_pips	2.58885
Ceacam10_pips	4.15392
Ceacam11_pips	2.18594
Ceacam12_pips	2.96584
Ceacam13_pips	2.34029
Ceacam14_pips	2.24114
Ceacam2$Ceacam1_pips	5.35548
Ceacam20_pips	3.36332
Cecr5_pips	5.751
Cel_pips	5.05882
Celsr3_pips	5.08501
Cend1_pips	4.41568
Cenpl_pips	6.84899
Cenpo_pips	5.11416
Centb1_pips	5.14144
Centd3_pips	3.40537
Centg1_pips	4.2516
Cep135_pips	5.2591
Cep250_pips	5.68961
Cep63_pips	6.46618
Cep72_pips	6.03712
Cer1_pips	3.92362
Cerkl_pips	2.57153
Ces1_pips	3.07907
Ces3_pips	2.85867
Ces5_pips	3.38247
Ces6_pips	3.62894
Ces7_pips	4.02785
Cetn1_pips	3.12415
Cfb_pips	5.11739
Cfc1_pips	4.62311
Cfd_pips	4.64147
Cfh_pips	7.49698
Cfhr1_pips	2.19761
Cfi_pips	4.28115
Cfp_pips	4.96908
Cftr_pips	2.2196
Chat_pips	4.11771
Chchd8_pips	5.27686
Chd5_pips	4.98759
Chd6_pips	6.15071
Chga_pips	3.89058
Chgb_pips	3.45187
Chi3l3$Chi3l3_pips	2.56487
Chi3l4$Chi3l3_pips	3.3495
Chia_pips	4.405
Chic1_pips	4.94341
Chka_pips	5.11363
Chl1_pips	3.36308
Chml_pips	4.53727
Chmp4c_pips	5.89637
Chn2_pips	4.12763
Chodl_pips	3.49124
Chrdl1_pips	3.40996
Chrm1_pips	5.01272
Chrm3_pips	3.08917
Chrm4_pips	3.65729
Chrna1_pips	4.1812
Chrna2_pips	3.76778
Chrna3_pips	3.65977
Chrna4_pips	4.23527
Chrna5_pips	2.68136
Chrna6_pips	4.56368
Chrna9_pips	3.87935
Chrnb4_pips	4.05683
Chrne_pips	5.1711
Chrng_pips	4.32493
Chst10_pips	4.36753
Chst2_pips	4.41562
Chst3_pips	5.42639
Chst4_pips	3.08499
Chst5_pips	4.9545
Chst8_pips	3.31832
Chst9_pips	2.44701
Cib2_pips	5.19307
Cidec_pips	2.89937
Ciita_pips	4.10813
Cilp_pips	3.14053
Cit_pips	6.53145
Cited4_pips	4.31581
Ckmt2_pips	2.78027
Clca1$Clca1_pips	2.50026
Clca2$Clca1_pips	2.29786
Clca3_pips	2.67931
Clca4_pips	2.59513
Clca5_pips	2.55424
Clca6$AI747448_pips	3.92888
Clcc1_pips	6.2869
Clcf1_pips	5.70771
Clcn2_pips	6.96594
Clcn6_pips	6.182
Cldn11_pips	9.03933
Cldn13_pips	4.56313
Cldn14_pips	5.19986
Cldn15_pips	4.17483
Cldn16_pips	4.36263
Cldn18_pips	3.9855
Cldn19_pips	3.89799
Cldn1_pips	5.07319
Cldn23_pips	3.30596
Cldn2_pips	4.66188
Cldn5_pips	4.99407
Cldn6_pips	4.95683
Cldn7_pips	4.80809
Cldn8_pips	2.87261
Cldnd2_pips	3.61508
Clec14a_pips	3.46133
Clec1a_pips	3.34194
Clec1b_pips	2.80967
Clec2d_pips	5.88123
Clec2g_pips	5.92141
Clec2h_pips	2.71352
Clec2i_pips	5.72665
Clec3b_pips	5.85634
Clec4a2$Clec4a2_pips	4.33265
Clec4a3_pips	2.53355
Clec4b1$Clec4a2_pips	2.23416
Clec4e_pips	2.94898
Clec4n_pips	2.61369
Clec5a_pips	2.85353
Clec7a_pips	4.01808
Clic3_pips	6.77252
Clic5_pips	3.21191
Clip2_pips	5.11209
Clmn_pips	5.21904
Cln3_pips	6.21634
Clnk_pips	3.08982
Clps_pips	3.89254
Clrn1_pips	4.90749
Cma1_pips	4.27189
Cmah_pips	4.03684
Cmbl_pips	5.90896
Cmklr1_pips	3.85252
Cml1_pips	5.64014
Cml2_pips	4.28253
Cml3_pips	5.52478
Cml5_pips	2.92213
Cmtm1_pips	3.71428
Cmtm2b_pips	4.31022
Cmtm5_pips	3.68494
Cnbp2_pips	2.74008
Cndp1_pips	2.81186
Cnfn_pips	4.71026
Cnga1_pips	3.95691
Cnga2_pips	3.63519
Cnga4_pips	3.40985
Cngb3_pips	2.67428
Cnih2_pips	5.05077
Cnih3_pips	3.50311
Cnksr1_pips	5.79829
Cnksr2_pips	3.25396
Cnnm1_pips	4.38327
Cnnm4_pips	7.32991
Cnr1_pips	4.69123
Cnr2_pips	3.44353
Cntfr_pips	5.15206
Cntn1_pips	4.34587
Cntn2_pips	4.75639
Cntn3_pips	3.57312
Cntn4_pips	2.86712
Cntn6_pips	2.6319
Cntnap1_pips	3.43491
Cntnap2_pips	3.33856
Cntnap4_pips	4.28471
Cog4_pips	7.44485
Col11a2_pips	4.25734
Col13a1_pips	4.08092
Col14a1_pips	3.82751
Col17a1_pips	6.16149
Col19a1_pips	3.77131
Col23a1_pips	3.52105
Col24a1_pips	2.19525
Col4a3_pips	3.61571
Col4a4_pips	3.49101
Col4a6_pips	4.91019
Col8a2_pips	3.05555
Col9a2_pips	4.50053
Col9a3_pips	4.95137
Colec10_pips	2.39253
Colec11_pips	4.45078
Colq_pips	4.34517
Comp_pips	4.34656
Corin_pips	2.74418
Coro1a_pips	4.47947
Coro2a_pips	4.87141
Coro6_pips	3.95176
Coro7_pips	6.20778
Cox17_pips	3.53419
Cox4i2_pips	4.90729
Cox7a1_pips	4.96173
Cox7b2_pips	2.58502
Cox8b_pips	4.96112
Cp_pips	3.9967
Cpa1_pips	4.02513
Cpa2_pips	3.83913
Cpa3_pips	3.77299
Cpa4_pips	3.88916
Cpa5_pips	2.93405
Cpa6_pips	3.65601
Cpb1_pips	4.08754
Cpb2_pips	3.02802
Cpeb2_pips	5.13194
Cpeb3_pips	5.1663
Cplx3_pips	4.22958
Cplx4_pips	3.54957
Cpn2_pips	3.30852
Cpne4_pips	3.07245
Cpne7_pips	4.59352
Cpne9_pips	3.72242
Cps1_pips	3.43811
Cpt1b_pips	4.5875
Cpxm2_pips	4.49413
Cpz_pips	4.34185
Cr2_pips	4.08744
Crat_pips	6.12856
Creb3_pips	7.55233
Creb3l4_pips	3.65834
Creb5_pips	3.24807
Crebl2_pips	5.57599
Creg2_pips	3.15878
Crh_pips	2.82768
Crhbp_pips	2.8784
Crhr2_pips	4.50978
Crip3_pips	3.48048
Crisp1_pips	2.6792
Crisp2_pips	2.31409
Crisp3_pips	2.05822
Crisp4_pips	2.62258
Crispld1_pips	3.54014
Crkrs_pips	6.59573
Crocc_pips	6.052
Crp_pips	3.11379
Crtam_pips	3.53557
Crtc1_pips	6.05067
Crx_pips	4.34959
Crxos1_pips	4.27464
Cryba1_pips	3.67164
Cryba4_pips	3.70545
Cryga_pips	3.70897
Crygb_pips	3.24701
Crygd_pips	3.05759
Crygn_pips	3.39954
Crygs_pips	3.90629
Crym_pips	4.36665
Csdc2_pips	5.17777
Csf2_pips	3.94795
Csf2rb$Csf2rb_pips	2.85856
Csf2rb2$Csf2rb_pips	3.00909
Csf3_pips	4.7277
Csf3r_pips	4.39928
Csl_pips	4.17326
Csmd1_pips	3.34969
Csmd3_pips	4.92608
Csn1s2a_pips	2.89427
Csn1s2b_pips	3.07011
Csn2_pips	2.75446
Csn3_pips	4.38935
Cspg5_pips	5.14971
Cspp1_pips	5.95625
Csprs$Csprs_pips	6.51602
Csrp3_pips	3.88299
Cst10_pips	2.59373
Cst11_pips	2.96741
Cst13_pips	3.52426
Cst6_pips	5.54048
Cst7_pips	4.00271
Cst8_pips	2.95882
Cst9_pips	3.7435
Csta_pips	3.5749
Cstad_pips	3.97628
Cstf3_pips	3.48913
Ctbs_pips	6.01875
Ctla4_pips	3.3389
Ctnna2_pips	3.17794
Ctnna3_pips	4.12122
Ctnnd2_pips	7.7078
Ctns_pips	6.09452
Ctrc_pips	4.2615
Ctrl_pips	5.39255
Cts3_pips	2.78476
Cts6_pips	2.47914
Cts7_pips	2.40819
Cts8_pips	2.79401
Ctsg_pips	4.54536
Ctsj_pips	2.34897
Ctsm_pips	2.38215
Ctso_pips	5.97355
Ctsq_pips	4.00636
Ctsr_pips	2.83776
Ctss_pips	3.28742
Ctsw_pips	5.43196
Cttnbp2_pips	4.78549
Cubn_pips	4.22628
Cutl2_pips	3.32766
Cuzd1_pips	4.49836
Cx3cr1_pips	4.01179
Cxcl10_pips	4.53193
Cxcl11_pips	3.82028
Cxcl15_pips	3.74084
Cxcl2_pips	2.6646
Cxcl3_pips	2.29249
Cxcl4_pips	4.0942
Cxcl9_pips	3.92501
Cxcr4_pips	3.37163
Cxcr6_pips	2.96774
Cxxc4_pips	3.66656
Cyb561d1_pips	3.99701
Cyb5d2_pips	4.92485
Cybb_pips	3.34709
Cybrd1_pips	5.75585
Cyct_pips	3.81528
Cyfip2_pips	4.30778
Cygb_pips	4.6874
Cylc1_pips	2.50502
Cyp11b1_pips	3.58208
Cyp11b2_pips	4.09133
Cyp19a1_pips	3.85253
Cyp1a1_pips	3.95971
Cyp1a2_pips	4.05631
Cyp24a1_pips	3.8225
Cyp27b1_pips	3.95656
Cyp2b13_pips	4.04658
Cyp2b19_pips	2.93873
Cyp2b9_pips	3.58217
Cyp2c29_pips	4.09512
Cyp2c37_pips	3.15093
Cyp2c38_pips	4.02403
Cyp2c39_pips	3.91009
Cyp2c50_pips	3.70291
Cyp2c54_pips	3.9449
Cyp2c55_pips	3.43054
Cyp2c68_pips	4.69219
Cyp2c70_pips	4.42909
Cyp2d10_pips	2.65391
Cyp2d22_pips	3.94686
Cyp2d26_pips	3.35564
Cyp2d34_pips	3.39568
Cyp2d40_pips	4.12287
Cyp2d9_pips	3.88294
Cyp2f2_pips	3.13575
Cyp2g1_pips	3.53653
Cyp2j11_pips	4.70183
